喜,デザイン,0.004858112276372609
喜,よい,0.00431832202344232
喜,気に入る,0.005243676742751388
喜,くれる,0.0013880320789636028
喜,満足,0.012646514497223937
喜,する,0.01634793337446021
喜,いる,0.007942628007402837
喜,こと,0.0012338062924120913
喜,何,0.0006169031462060457
喜,問題,0.00038556446637877856
喜,ない,0.0007711289327575571
喜,半額,0.00015422578655151142
喜,以下,0.00015422578655151142
喜,購入,0.003161628624305984
喜,できる,0.005089450956199877
喜,大変,0.003932757557063541
喜,身,0.0002313386798272671
喜,入り,0.00015422578655151142
喜,量,0.0004626773596545342
喜,可愛い,0.004009870450339297
喜,安い,0.0053207896360271435
喜,文句,0.0002313386798272671
喜,ウエア,0.00015422578655151142
喜,合う,0.00030845157310302283
喜,そう,0.0019278223318938926
喜,肉,0.0004626773596545342
喜,厚,0.0002313386798272671
喜,美味しい,0.005089450956199877
喜,一番,0.0010024676125848242
喜,思う,0.004780999383096854
喜,商品,0.0019278223318938926
喜,届く,0.0019278223318938926
喜,価格,0.001850709438618137
喜,穿く,0.00015422578655151142
喜,心地,0.0016964836520666255
喜,良い,0.014574336829117828
喜,おいしい,0.002621838371375694
喜,鮮度,0.00015422578655151142
喜,割安,0.00015422578655151142
喜,いただく,0.0012338062924120913
喜,年末,0.00015422578655151142
喜,用,0.0009253547193090684
喜,好き,0.0006940160394818014
喜,プレゼント,0.00053979025293029
喜,喜ぶ,0.002621838371375694
喜,それぞれ,0.00015422578655151142
喜,好評,0.0008482418260333127
喜,他,0.0008482418260333127
喜,どこ,0.00015422578655151142
喜,無い,0.00038556446637877856
喜,買う,0.002390499691548427
喜,大きめ,0.00038556446637877856
喜,新年,0.00015422578655151142
喜,前,0.0006940160394818014
喜,予想,0.00053979025293029
喜,通り,0.0022362739049969155
喜,敏速,0.00038556446637877856
喜,対応,0.004395434916718075
喜,安心,0.0010024676125848242
喜,買い物,0.0020049352251696483
喜,ショップ,0.00107958050586058
喜,期待,0.00053979025293029
喜,応える,0.00015422578655151142
喜,香り,0.0010024676125848242
喜,コーヒー,0.0004626773596545342
喜,届ける,0.0002313386798272671
喜,マジック,0.00015422578655151142
喜,テープ,0.00015422578655151142
喜,コード,0.00015422578655151142
喜,まとめる,0.00015422578655151142
喜,止める,0.00015422578655151142
喜,れる,0.00107958050586058
喜,使い,0.0010024676125848242
喜,易い,0.0006169031462060457
喜,今,0.0006940160394818014
喜,違う,0.00038556446637877856
喜,メーカー,0.0002313386798272671
喜,もの,0.0010024676125848242
喜,使う,0.004395434916718075
喜,こっち,0.0002313386798272671
喜,方,0.0013880320789636028
喜,探す,0.00053979025293029
喜,ところ,0.0008482418260333127
喜,の,0.003624305983960518
喜,ある,0.004935225169648365
喜,うれしい,0.00053979025293029
喜,２,0.0008482418260333127
喜,足,0.00038556446637877856
喜,これ,0.0011566933991363356
喜,１,0.00053979025293029
喜,番,0.00038556446637877856
喜,うち,0.0002313386798272671
喜,猫,0.0002313386798272671
喜,お気に入り,0.0006940160394818014
喜,色,0.0037785317705120295
喜,種類,0.0004626773596545342
喜,たくさん,0.00030845157310302283
喜,いろいろ,0.0002313386798272671
喜,服,0.0002313386798272671
喜,合わせる,0.00015422578655151142
喜,られる,0.00053979025293029
喜,てる,0.0014651449722393585
喜,サイズ,0.0009253547193090684
喜,大きい,0.001310919185687847
喜,感じ,0.0013880320789636028
喜,落ち着く,0.0006940160394818014
喜,かんじる,0.0002313386798272671
喜,可愛らしい,0.00038556446637877856
喜,包装,0.00038556446637877856
喜,贈答,0.00015422578655151142
喜,先,0.0002313386798272671
喜,評判,0.0007711289327575571
喜,嫁さん,0.00015422578655151142
喜,人,0.0006169031462060457
喜,過ごす,0.0004626773596545342
喜,正月,0.00015422578655151142
喜,箱,0.0002313386798272671
喜,入る,0.0007711289327575571
喜,よう,0.0013880320789636028
喜,年賀,0.00015422578655151142
喜,ふさわしい,0.00015422578655151142
喜,豪華,0.0002313386798272671
喜,花,0.0004626773596545342
喜,迅速,0.0010024676125848242
喜,丁寧,0.00107958050586058
喜,感謝,0.00053979025293029
喜,子供,0.00053979025293029
喜,のめりこむ,0.00015422578655151142
喜,様子,0.00015422578655151142
喜,手,0.0008482418260333127
喜,取る,0.00015422578655151142
喜,わかる,0.00030845157310302283
喜,使い勝手,0.00038556446637877856
喜,さ,0.0027760641579272056
喜,店,0.00215916101172116
喜,抜群,0.00015422578655151142
喜,もらえる,0.00053979025293029
喜,竹屋,0.00015422578655151142
喜,さん,0.0006940160394818014
喜,シュークリーム,0.00015422578655151142
喜,大好き,0.0002313386798272671
喜,値段,0.003624305983960518
喜,わり,0.00053979025293029
喜,立派,0.0002313386798272671
喜,フィット,0.0002313386798272671
喜,感,0.0020049352251696483
喜,最高,0.001850709438618137
喜,品,0.0008482418260333127
喜,大晦日,0.00015422578655151142
喜,食べる,0.0011566933991363356
喜,普通,0.00030845157310302283
喜,家族,0.0006940160394818014
喜,お買い得,0.00053979025293029
喜,デニム,0.00015422578655151142
喜,レギンス,0.00015422578655151142
喜,シルエット,0.0002313386798272671
喜,綺麗,0.0017735965453423812
喜,二,0.0002313386798272671
喜,枚,0.0002313386798272671
喜,持つ,0.0007711289327575571
喜,かなり,0.00030845157310302283
喜,セッティング,0.00015422578655151142
喜,非常,0.0016964836520666255
喜,やる,0.0002313386798272671
喜,やすい,0.004241209130166563
喜,なる,0.0020049352251696483
喜,おる,0.0019278223318938926
喜,シンク,0.00015422578655151142
喜,割,0.0004626773596545342
喜,半分,0.00015422578655151142
喜,今年,0.00015422578655151142
喜,不幸,0.00015422578655151142
喜,親戚,0.00015422578655151142
喜,いただける,0.00053979025293029
喜,オシャレ,0.00030845157310302283
喜,普段,0.0004626773596545342
喜,便利,0.0015422578655151142
喜,せる,0.0006940160394818014
喜,楽しみ,0.0004626773596545342
喜,考える,0.0002313386798272671
喜,夏みかん,0.00015422578655151142
喜,甘い,0.0010024676125848242
喜,適度,0.00015422578655151142
喜,酸味,0.00015422578655151142
喜,みかん,0.00015422578655151142
喜,息子,0.00015422578655151142
喜,遊ぶ,0.00030845157310302283
喜,使える,0.0008482418260333127
喜,すごい,0.0012338062924120913
喜,高級,0.0004626773596545342
喜,ワイヤレス,0.00015422578655151142
喜,キーボード,0.00015422578655151142
喜,マウス,0.00015422578655151142
喜,全体,0.00038556446637877856
喜,的,0.0010024676125848242
喜,小ぶり,0.0002313386798272671
喜,一,0.0008482418260333127
喜,一つ,0.00030845157310302283
喜,出来る,0.0019278223318938926
喜,かっこよい,0.00015422578655151142
喜,座り,0.0004626773596545342
喜,唐,0.00015422578655151142
喜,揚げ,0.00015422578655151142
喜,自宅,0.0002313386798272671
喜,覚める,0.00015422578655151142
喜,丈,0.00015422578655151142
喜,長い,0.0004626773596545342
喜,腰,0.0002313386798272671
喜,辺り,0.00015422578655151142
喜,バランス,0.00030845157310302283
喜,凄い,0.0004626773596545342
喜,濃厚,0.0002313386798272671
喜,品質,0.0004626773596545342
喜,追加,0.00015422578655151142
喜,蟹,0.0002313386798272671
喜,いっぱい,0.00015422578655151142
喜,菓子,0.00015422578655151142
喜,偏る,0.00015422578655151142
喜,エクレア,0.00015422578655151142
喜,ベルト,0.00015422578655151142
喜,みる,0.0007711289327575571
喜,比べる,0.0002313386798272671
喜,単品,0.00015422578655151142
喜,到着,0.0004626773596545342
喜,ものすごい,0.00015422578655151142
喜,早い,0.0020049352251696483
喜,品物,0.00038556446637877856
喜,エアロ,0.00015422578655151142
喜,バイク,0.00015422578655151142
喜,週間,0.0002313386798272671
喜,私,0.0004626773596545342
喜,塩分,0.00015422578655151142
喜,控えめ,0.00030845157310302283
喜,柔らかい,0.00053979025293029
喜,福袋,0.0002313386798272671
喜,嬉しい,0.0014651449722393585
喜,親子,0.00015422578655151142
喜,ともども,0.00015422578655151142
喜,簡単,0.0008482418260333127
喜,頂く,0.0013880320789636028
喜,低音,0.00015422578655151142
喜,出る,0.00038556446637877856
喜,音質,0.00015422578655151142
喜,上々,0.00015422578655151142
喜,生地,0.0006940160394818014
喜,気持ちよい,0.0006169031462060457
喜,かわいい,0.0020049352251696483
喜,還元,0.00015422578655151142
喜,力,0.00015422578655151142
喜,ヒマラヤ,0.0002313386798272671
喜,岩塩,0.0002313386798272671
喜,硫黄,0.00015422578655151142
喜,ブラック,0.0004626773596545342
喜,効く,0.00015422578655151142
喜,食,0.00030845157310302283
喜,洗,0.00015422578655151142
喜,機,0.00015422578655151142
喜,楽,0.00030845157310302283
喜,年の瀬,0.00015422578655151142
喜,忙しい,0.00015422578655151142
喜,時期,0.0002313386798272671
喜,送料,0.0007711289327575571
喜,無料,0.00053979025293029
喜,近所,0.0002313386798272671
喜,ホームセンター,0.00015422578655151142
喜,想像,0.0004626773596545342
喜,以上,0.0009253547193090684
喜,ブレンド,0.00015422578655151142
